CHAT: Mar 30 20:36:20 {name  = "Struger", ucid = "ee180fcf62694aee2422d4c2541f901b", ip = "83.11.187.100:60595", id = 3} said "it kicked me off wtf" to all
CHAT: Apr 01 17:35:40 {name  = "FlemishBT", ucid = "97c3dd06a80c503d800178c7c13f6bae", ip = "178.117.101.8:60119", id = 12} said "yea" to all
CHAT: Apr 01 17:35:40 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "whats happening?" to all
CHAT: Apr 01 17:35:41 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "admin is here" to all
CHAT: Apr 01 17:35:52 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.32.49:60823", id = 4} said "theres no f14 spawning spot, thats an f18 spawning spot" to all
CHAT: Apr 01 17:35:53 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "hit you got em" to all
CHAT: Apr 01 17:35:53 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:59844", id = 8} said "people spawned into each other" to all
CHAT: Apr 01 17:35:55 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:59844", id = 8} said "is what i take" to all
CHAT: Apr 01 17:36:02 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "gottem" to all
CHAT: Apr 01 17:36:03 {name  = "FlemishBT", ucid = "97c3dd06a80c503d800178c7c13f6bae", ip = "178.117.101.8:60119", id = 12} said "i spawned there why would i lie" to all
CHAT: Apr 01 17:36:09 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "4 harpoons only done 48% dmg" to all
CHAT: Apr 01 17:36:11 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.32.49:60823", id = 4} said "why would i lie xD" to all
CHAT: Apr 01 17:36:13 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.32.49:60823", id = 4} said "messed up" to all
CHAT: Apr 01 17:36:15 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "wait wakey" to all
CHAT: Apr 01 17:36:28 {name  = "FlemishBT", ucid = "97c3dd06a80c503d800178c7c13f6bae", ip = "178.117.101.8:60119", id = 12} said "i spawned there and u say no?" to all
CHAT: Apr 01 17:36:36 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.32.49:60823", id = 4} said "yeah, because i spawned there" to all
CHAT: Apr 01 17:36:41 {name  = "FlemishBT", ucid = "97c3dd06a80c503d800178c7c13f6bae", ip = "178.117.101.8:60119", id = 12} said "and i did too" to all
CHAT: Apr 01 17:36:45 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:59844", id = 8} said "guys" to all
CHAT: Apr 01 17:36:47 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "guys" to all
CHAT: Apr 01 17:36:49 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "it happens cmon" to all
CHAT: Apr 01 17:36:49 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:59844", id = 8} said "its very possible" to all
CHAT: Apr 01 17:36:51 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "chill" to all
CHAT: Apr 01 17:36:51 {name  = "FlemishBT", ucid = "97c3dd06a80c503d800178c7c13f6bae", ip = "178.117.101.8:60119", id = 12} said "add me on discord i have proof" to all
CHAT: Apr 01 17:36:56 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:59844", id = 8} said "for 2 palnes to spawn same place" to all
CHAT: Apr 01 17:36:57 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:59844", id = 8} said "relax" to all
CHAT: Apr 01 17:36:58 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "yeah it really is possible" to all
CHAT: Apr 01 17:37:07 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.32.49:60823", id = 4} said "im not arguing with him lol xD" to all
CHAT: Apr 01 17:37:08 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "i spawned in a f18 yesterday in a f16" to all
CHAT: Apr 01 17:37:09 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:59844", id = 8} said "no need to be shit to each other" to all
CHAT: Apr 01 17:37:26 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "wakey i never use harponos against the ship" to all
CHAT: Apr 01 17:37:27 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "thanks archer btw" to all
CHAT: Apr 01 17:37:31 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "i use GBu 10s" to all
CHAT: Apr 01 17:37:32 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "oh?" to all
CHAT: Apr 01 17:37:34 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "yeah" to all
CHAT: Apr 01 17:37:39 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "with flir ?" to all
CHAT: Apr 01 17:37:39 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "2 gbu10s and ship is gone" to all
CHAT: Apr 01 17:37:41 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.32.49:60823", id = 4} said "flemish, send that proof to the admins, the spawning is messed up then" to all
CHAT: Apr 01 17:37:41 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "yeah" to all
CHAT: Apr 01 17:37:49 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "ohhh okay" to all
CHAT: Apr 01 17:37:54 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "presumed harpoons are the way" to all
CHAT: Apr 01 17:38:00 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "there some other methods u can use" to all
CHAT: Apr 01 17:38:02 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "with firing but" to all
CHAT: Apr 01 17:38:14 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "i dont know" to all
CHAT: Apr 01 17:38:17 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "like sending it to a WP then seeking" to all
CHAT: Apr 01 17:38:31 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "yeah and sea radar aswell" to all
CHAT: Apr 01 17:38:41 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "some dude talked about it but i tought you were talking about harms" to all
CHAT: Apr 01 17:39:08 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "you can check grim reapers' channel it has tons of tutorial videos" to all
CHAT: Apr 01 17:39:09 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "i struggle with HARMs too" to all
CHAT: Apr 01 17:39:17 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "i can help man no problem" to all
CHAT: Apr 01 17:39:52 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "dude" to all
CHAT: Apr 01 17:39:55 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "even f18 autopilot is broken" to all
CHAT: Apr 01 17:39:56 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "wtf" to all
CHAT: Apr 01 17:40:09 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.32.49:60823", id = 4} said "wdym" to all
CHAT: Apr 01 17:40:58 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.32.49:60823", id = 4} said "gg" to all
CHAT: Apr 01 17:41:16 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "no TK after mission is complete pls :D" to all
CHAT: Apr 01 17:44:47 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "is it best to take SEAD at beginning then go back when AA is gone ?" to all
CHAT: Apr 01 17:45:01 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.32.49:60823", id = 4} said "yes" to all
CHAT: Apr 01 17:45:04 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.32.49:60823", id = 4} said "i think so" to all
CHAT: Apr 01 17:45:52 {name  = "Frob.", ucid = "82adf050747c844fd3b5f995b48c93da", ip = "77.162.128.230:55408", id = 6} said "please dont go onto the runway when people are taking off" to all
CHAT: Apr 01 17:45:54 {name  = "Frob.", ucid = "82adf050747c844fd3b5f995b48c93da", ip = "77.162.128.230:55408", id = 6} said ":)" to all
CHAT: Apr 01 17:46:11 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "is it really laggy selecting missile from drop down for others?" to all
CHAT: Apr 01 17:46:36 {name  = "lagio", ucid = "231e9f1e61a0e93db78e062c2f26e890", ip = "86.177.1.54:50461", id = 5} said "how do i adjust f18 trim on the ground its all the way pulling up" to all
CHAT: Apr 01 17:46:54 {name  = "Spark 1-1 | Jam", ucid = "4c86f204773d4723b3aa8374fb150011", ip = "87.157.3.127:51563", id = 17} said "thats takeoff trim" to all
CHAT: Apr 01 17:46:57 {name  = "Spark 1-1 | Jam", ucid = "4c86f204773d4723b3aa8374fb150011", ip = "87.157.3.127:51563", id = 17} said "u want that" to all
CHAT: Apr 01 17:47:19 {name  = "Spark 1-1 | Jam", ucid = "4c86f204773d4723b3aa8374fb150011", ip = "87.157.3.127:51563", id = 17} said "once ur in the air it self adjusts back to normal" to all
CHAT: Apr 01 17:47:35 {name  = "lagio", ucid = "231e9f1e61a0e93db78e062c2f26e890", ip = "86.177.1.54:50461", id = 5} said "are you sure" to all
CHAT: Apr 01 17:47:40 {name  = "Spark 1-1 | Jam", ucid = "4c86f204773d4723b3aa8374fb150011", ip = "87.157.3.127:51563", id = 17} said "yes xD" to all
CHAT: Apr 01 17:47:42 {name  = "Spark 1-1 | Jam", ucid = "4c86f204773d4723b3aa8374fb150011", ip = "87.157.3.127:51563", id = 17} said "yes i am" to all
CHAT: Apr 01 17:47:49 {name  = "lagio", ucid = "231e9f1e61a0e93db78e062c2f26e890", ip = "86.177.1.54:50461", id = 5} said "because im taking off from land" to all
CHAT: Apr 01 17:47:56 {name  = "Spark 1-1 | Jam", ucid = "4c86f204773d4723b3aa8374fb150011", ip = "87.157.3.127:51563", id = 17} said "yes" to all
CHAT: Apr 01 17:47:58 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "wakey?" to all
CHAT: Apr 01 17:47:59 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "are u here" to all
CHAT: Apr 01 17:48:06 {name  = "lagio", ucid = "231e9f1e61a0e93db78e062c2f26e890", ip = "86.177.1.54:50461", id = 5} said "alright then" to all
CHAT: Apr 01 17:48:07 {name  = "Spark 1-1 | Jam", ucid = "4c86f204773d4723b3aa8374fb150011", ip = "87.157.3.127:51563", id = 17} said "itlll basically take off by itself" to all
CHAT: Apr 01 17:48:29 {name  = "lagio", ucid = "231e9f1e61a0e93db78e062c2f26e890", ip = "86.177.1.54:50461", id = 5} said "ive had experiences where it just goes vertical on take off" to all
CHAT: Apr 01 17:48:47 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "wakey come to south stennis" to all
CHAT: Apr 01 17:50:46 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "archer im now taking off" to all
CHAT: Apr 01 17:50:50 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "ill come down that way" to all
CHAT: Apr 01 17:51:05 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "its 100 miles man  areu sure?" to all
CHAT: Apr 01 17:51:05 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "rom maykop" to all
CHAT: Apr 01 17:51:18 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "my pc shit" to all
CHAT: Apr 01 17:51:25 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said ":D" to all
CHAT: Apr 01 17:51:35 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "but be fast i wanna go air to air around sochi" to all
CHAT: Apr 01 17:51:40 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "so other dudes can attack it" to all
CHAT: Apr 01 17:52:11 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.239:9871", id = 2} said "Fucking A10. Can it be any slower" to all
CHAT: Apr 01 17:52:22 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "i can meet you en route to somewhere" to all
CHAT: Apr 01 17:52:22 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.32.49:60823", id = 4} said "you guys wanna see something weird? look at my harm soon" to all
CHAT: Apr 01 17:53:22 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "hey archer just go dude its fine" to all
CHAT: Apr 01 17:53:28 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.32.49:60823", id = 4} said "it wont do damage" to all
CHAT: Apr 01 17:53:28 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "i think im on with harms" to all
CHAT: Apr 01 17:53:37 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "thanks for the help on harpoons tho" to all
CHAT: Apr 01 17:53:48 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "no" to all
CHAT: Apr 01 17:53:50 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "you have HARMS" to all
CHAT: Apr 01 17:54:02 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.239:9871", id = 2} said "Your HARM will miss" to all
CHAT: Apr 01 17:54:03 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "oh sorry" to all
CHAT: Apr 01 17:54:09 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.239:9871", id = 2} said "Bets on! :D" to all
CHAT: Apr 01 17:54:27 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "yeah it did" to all
CHAT: Apr 01 17:54:33 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "wakey listen" to all
CHAT: Apr 01 17:54:36 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.239:9871", id = 2} said "Told you kek" to all
CHAT: Apr 01 17:54:37 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "carefully" to all
CHAT: Apr 01 17:54:43 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "fly" to all
CHAT: Apr 01 17:54:45 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "heading 242" to all
CHAT: Apr 01 17:54:47 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "ok?" to all
CHAT: Apr 01 17:54:51 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "fly at 20000 at least" to all
CHAT: Apr 01 17:55:02 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "okay - just took out an sa8 though :D" to all
CHAT: Apr 01 17:55:31 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "slow down" to all
CHAT: Apr 01 17:55:49 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "you are on TOO right?" to all
CHAT: Apr 01 17:56:05 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "?" to all
CHAT: Apr 01 17:56:11 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "sometimes" to all
CHAT: Apr 01 17:56:13 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "sometimes sp" to all
CHAT: Apr 01 17:56:17 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "use too always" to all
CHAT: Apr 01 17:56:25 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "then go to classes on right side of your MFD" to all
CHAT: Apr 01 17:56:37 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "click on HOS" to all
CHAT: Apr 01 17:56:42 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "it will only show enemy radars" to all
CHAT: Apr 01 17:56:50 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "then cage uncage fire thats it" to all
CHAT: Apr 01 17:57:24 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "ohhh the HOS" to all
CHAT: Apr 01 17:57:26 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "didnt know that" to all
CHAT: Apr 01 17:57:36 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "yeah" to all
CHAT: Apr 01 17:57:38 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "always use TOO and HOS" to all
CHAT: Apr 01 17:58:23 {name  = "Wakey", ucid = "b2d91a29c481ad526a47e9df233ccdd0", ip = "81.158.17.143:51757", id = 14} said "so when i use normal class i guess im shooting the launcher not radar" to all
CHAT: Apr 01 17:58:24 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.32.49:60823", id = 4} said "hos?" to all
CHAT: Apr 01 17:58:29 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "hostile" to all
CHAT: Apr 01 17:58:41 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "some sams have their ow nradar" to all
CHAT: Apr 01 17:58:44 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "like roland or HQ7" to all
CHAT: Apr 01 17:58:59 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.32.49:60823", id = 4} said "well i only throw them into TOO and call it a day" to all
CHAT: Apr 01 17:59:11 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "S300 has 3 different radars i guess" to all
CHAT: Apr 01 17:59:17 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "you should target CS" to all
CHAT: Apr 01 17:59:25 {name  = "Wizard 1-1 | Archer ↭", ucid = "7c9df90d395f404aabfcd0e22e6d96ae", ip = "78.173.68.44:8688", id = 15} said "CS is track radar as far as i know" to all
