CHAT: Dec 05 16:25:51 {name  = "Horseman 1-2 | Maddog", ucid = "2fdb9ab14d803bedcd1bfc73460d7db5", ip = "47.199.181.92:52807", id = 14} said "hornet you can go" to all
CHAT: Dec 12 17:12:02 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "i have no luck today" to all
CHAT: Dec 12 17:15:35 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "ohut747 .. its rude to team kill and not even appologise.. you dont even reply" to all
CHAT: Dec 12 17:15:36 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "This afterburner sound is different" to all
CHAT: Dec 12 17:15:38 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "I think its changed" to all
CHAT: Dec 12 17:15:57 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "nect time pay attention and dont land into departing traffic .." to all
CHAT: Dec 12 17:16:22 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "I was 1/2 way down sochi runway in a TU22 super heavy and you continues to land infront of me head" to all
CHAT: Dec 12 17:16:31 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "on.. thanks for wrecking my game" to all
TEAM HIT: Dec 12 17:16:33 {players = {1 = {name  = "jub", ucid = "3ae78fc6f5a642ce4a5d289dbacb54c8", ip = "148.252.128.104:33394", id = 32}1 = {name = Tsarcasm with AIM-120C
CHAT: Dec 12 17:16:33 {name  = "Kiwi 1-1 Guyaddy01", ucid = "5d77d4ba9d97d935f3331e04e400bce7", ip = "213.205.194.65:64104", id = 6} said "anyone know what a patiot is on has tbaale" to all
CHAT: Dec 12 17:16:40 {name  = "jub", ucid = "3ae78fc6f5a642ce4a5d289dbacb54c8", ip = "148.252.128.104:33394", id = 32} said "uhhhh" to all
CHAT: Dec 12 17:16:41 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "calm" to all
CHAT: Dec 12 17:16:42 {name  = "Tsarcasm", ucid = "515c987bf79f32cb9f80c0c385793fdd", ip = "100.4.206.156:59234", id = 15} said "bro watch what you're shooting at" to all
CHAT: Dec 12 17:16:43 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "come to sochi" to all
CHAT: Dec 12 17:16:43 {name  = "Tsarcasm", ucid = "515c987bf79f32cb9f80c0c385793fdd", ip = "100.4.206.156:59234", id = 15} said "ffs" to all
CHAT: Dec 12 17:16:44 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "liquid" to all
CHAT: Dec 12 17:16:46 {name  = "jub", ucid = "3ae78fc6f5a642ce4a5d289dbacb54c8", ip = "148.252.128.104:33394", id = 32} said "my bad" to all
CHAT: Dec 12 17:16:46 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "i guess i ll get your attention when your flying then" to all
CHAT: Dec 12 17:16:47 {name  = "jub", ucid = "3ae78fc6f5a642ce4a5d289dbacb54c8", ip = "148.252.128.104:33394", id = 32} said "sorry" to all
CHAT: Dec 12 17:16:52 {name  = "jub", ucid = "3ae78fc6f5a642ce4a5d289dbacb54c8", ip = "148.252.128.104:33394", id = 32} said "you showed up red" to all
CHAT: Dec 12 17:17:20 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "all calm my side.." to all
CHAT: Dec 12 17:17:49 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "but if someone wrecks my game and not even appologise.. then i think its only fair i do same to him." to all
CHAT: Dec 12 17:18:04 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "notice has been server ohut747" to all
CHAT: Dec 12 17:18:22 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "served" to all
CHAT: Dec 12 17:19:36 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "Tsarcasm" to all
CHAT: Dec 12 17:19:39 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "join me" to all
CHAT: Dec 12 17:19:40 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "formation" to all
CHAT: Dec 12 17:19:42 {name  = "Tsarcasm", ucid = "515c987bf79f32cb9f80c0c385793fdd", ip = "100.4.206.156:59234", id = 15} said "whats good" to all
CHAT: Dec 12 17:19:43 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "letsf ly .p" to all
CHAT: Dec 12 17:20:01 {name  = "Tsarcasm", ucid = "515c987bf79f32cb9f80c0c385793fdd", ip = "100.4.206.156:59234", id = 15} said "in a rush bud sorry" to all
CHAT: Dec 12 17:20:07 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "k man np" to all
CHAT: Dec 12 17:20:26 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "ohut747 did u crash your fa6 in maykop" to all
CHAT: Dec 12 17:20:28 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "Im coming dennis" to all
CHAT: Dec 12 17:20:31 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "f16" to all
CHAT: Dec 12 17:20:47 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.34.204:55090", id = 25} said "im good" to all
CHAT: Dec 12 17:20:56 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "I'll come btw" to all
CHAT: Dec 12 17:21:04 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "My plane only has A/A" to all
CHAT: Dec 12 17:21:11 {name  = "jub", ucid = "3ae78fc6f5a642ce4a5d289dbacb54c8", ip = "148.252.128.104:33394", id = 32} said "have i got the real one locked?" to all
CHAT: Dec 12 17:21:22 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.34.204:55090", id = 25} said "nope, not me jub" to all
CHAT: Dec 12 17:21:35 {name  = "jub", ucid = "3ae78fc6f5a642ce4a5d289dbacb54c8", ip = "148.252.128.104:33394", id = 32} said "copy" to all
TEAM HIT: Dec 12 17:22:01 {players = {1 = {name  = "Liebnn", ucid = "9cbcf167b8adfd3bbfc5a3fd5480a588", ip = "46.244.49.46:64225", id = 22}1 = {name = GUYVER ARMOR with AIM-120B
TEAM HIT: Dec 12 17:22:02 {players = {1 = {name  = "Liebnn", ucid = "9cbcf167b8adfd3bbfc5a3fd5480a588", ip = "46.244.49.46:64225", id = 22}1 = {name = GUYVER ARMOR with AIM-120B
CHAT: Dec 12 17:22:18 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:51183", id = 29} said "my god wtf" to all
TEAM KILL: Dec 12 17:22:21 {players = {1 = {name  = "Liebnn", ucid = "9cbcf167b8adfd3bbfc5a3fd5480a588", ip = "nil", id = 22}1 = {name = GUYVER ARMOR with AIM-120B
CHAT: Dec 12 17:22:27 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "mate today some players are WTF" to all
CHAT: Dec 12 17:22:31 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:51183", id = 29} said "-punish" to all (output suppressed by Slmod)
CHAT: Dec 12 17:22:58 {name  = "Liebnn", ucid = "9cbcf167b8adfd3bbfc5a3fd5480a588", ip = "46.244.49.46:64225", id = 22} said "sorry m8, just new here and try...." to all
CHAT: Dec 12 17:23:20 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:51183", id = 29} said "i even make sure before i take off that my iff is working stil wtf" to all
CHAT: Dec 12 17:32:20 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.34.204:55090", id = 25} said "somebody down for some vc at the discord?" to all
CHAT: Dec 12 17:34:41 {name  = "uwburn", ucid = "4a82977d90e7782dcd985388616fcc95", ip = "93.46.96.124:62728", id = 17} said "sukhumi final 29" to all
CHAT: Dec 12 17:35:49 {name  = "Stretch", ucid = "62b2bf5fa0364f437ac92bba93c3b984", ip = "184.144.100.118:56958", id = 21} said "SEAD" to all
CHAT: Dec 12 17:37:18 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "stall moment" to all
CHAT: Dec 12 17:37:19 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "F" to all
CHAT: Dec 12 17:37:23 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "F" to all
CHAT: Dec 12 17:37:30 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "ok i got it" to all
CHAT: Dec 12 17:37:36 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "i was dead if it was su25t" to all
CHAT: Dec 12 17:37:53 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "but u werent" to all
CHAT: Dec 12 17:37:55 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "all gooood" to all
CHAT: Dec 12 17:38:06 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "yeh" to all
CHAT: Dec 12 17:38:37 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "TU airborne from SOchi.. imbound to support" to all
CHAT: Dec 12 17:38:46 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "avoid from that 737 guy" to all
CHAT: Dec 12 17:38:48 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "liquid :D" to all
CHAT: Dec 12 17:38:56 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "oh man" to all
CHAT: Dec 12 17:39:01 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "L M A O" to all
CHAT: Dec 12 17:39:02 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "he left.." to all
CHAT: Dec 12 17:39:03 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "be ready for anything" to all
CHAT: Dec 12 17:39:05 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "oh good" to all
CHAT: Dec 12 17:39:07 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.34.204:55090", id = 25} said "avoid the grisha" to all
CHAT: Dec 12 17:39:12 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "im running in balls deep" to all
CHAT: Dec 12 17:39:15 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "grisha isnt happy" to all
CHAT: Dec 12 17:39:59 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "on the hard deck ... mach 100" to all
CHAT: Dec 12 17:40:08 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "well feels like m100" to all
CHAT: Dec 12 17:40:50 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "jabird follow" to all
CHAT: Dec 12 17:40:56 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "FFFS" to all
CHAT: Dec 12 17:40:56 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "comming up your 6" to all
CHAT: Dec 12 17:41:02 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "low.. fast" to all
CHAT: Dec 12 17:41:02 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "THIS GAME GONNA MAKE ME CANCER" to all
CHAT: Dec 12 17:41:11 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "I PRESS 2, I SELECT 9P, I LOCK ON MISSILE" to all
CHAT: Dec 12 17:41:15 {name  = "Cpt Zaid", ucid = "c6df2905ec571449d51cd47e48a98fcd", ip = "90.93.218.175:60233", id = 12} said "same" to all
CHAT: Dec 12 17:41:16 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "BUT MY CANNON SHOOTS NOT MY MISSILE" to all
CHAT: Dec 12 17:41:26 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "LAST DAY" to all
CHAT: Dec 12 17:41:30 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "I COULDT SEE MY ENEMY F-15 ON MY RADAAR" to all
CHAT: Dec 12 17:41:33 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "HOLI BALLS" to all
CHAT: Dec 12 17:41:39 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "i saw 2 missles betwen ma tails" to all
CHAT: Dec 12 17:41:43 {name  = "[181.Pars] Fırat ÇELİK", ucid = "0cb9ba13ecf05c7c60fa707804b09e39", ip = "46.2.114.85:20958", id = 31} said "IM THINGKING THAT DOES THIS ENEMY HAS STEALTH F-15 THAT WE DONT KNOW?!!?" to all
CHAT: Dec 12 17:42:26 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "i thought i had salvo mode active" to all
CHAT: Dec 12 17:42:28 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said ":(" to all
CHAT: Dec 12 17:42:43 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.34.204:55090", id = 25} said "cipher im gonig to load up some harpoons" to all
CHAT: Dec 12 17:42:57 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "ill do a run on the ship.. on the hard deck" to all
CHAT: Dec 12 17:43:07 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "imma kill it" to all
CHAT: Dec 12 17:43:09 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "honestly" to all
CHAT: Dec 12 17:43:12 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "2 more tries" to all
CHAT: Dec 12 17:43:13 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "xd" to all
CHAT: Dec 12 17:43:47 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "those f16s are slow" to all
CHAT: Dec 12 17:44:02 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "lel.." to all
CHAT: Dec 12 17:44:28 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "rolling into ship" to all
CHAT: Dec 12 17:44:49 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "cipher.. for u mate" to all
CHAT: Dec 12 17:45:00 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "affirm" to all
CHAT: Dec 12 17:45:11 {name  = "jub", ucid = "3ae78fc6f5a642ce4a5d289dbacb54c8", ip = "148.252.128.104:33394", id = 32} said "buddy spike?" to all
CHAT: Dec 12 17:45:20 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "polo" to all
CHAT: Dec 12 17:45:22 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "breka" to all
TEAM HIT: Dec 12 17:45:48 {players = {1 = {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5}1 = {name = Wounded Pilot #3424 with S-25OFM
TEAM KILL: Dec 12 17:45:49 {players = {1 = {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "nil", id = 5}1 = {name = Wounded Pilot #3424 with S-25OFM
CHAT: Dec 12 17:46:20 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "comning around" to all
CHAT: Dec 12 17:46:27 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "running in" to all
CHAT: Dec 12 17:46:35 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "oooooooo" to all
CHAT: Dec 12 17:46:37 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "18" to all
CHAT: Dec 12 17:46:43 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "DENNIS" to all
CHAT: Dec 12 17:46:45 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "jeeeesus" to all
CHAT: Dec 12 17:46:54 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.34.204:55090", id = 25} said "you remember me? :" to all
CHAT: Dec 12 17:46:58 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "yes" to all
CHAT: Dec 12 17:47:03 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.34.204:55090", id = 25} said "awesome" to all
CHAT: Dec 12 17:47:03 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "and this flyby" to all
CHAT: Dec 12 17:47:06 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "lmfao" to all
CHAT: Dec 12 17:47:09 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "i was on autopilot" to all
CHAT: Dec 12 17:47:32 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.34.204:55090", id = 25} said "was way more than enough spac" to all
CHAT: Dec 12 17:47:34 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.34.204:55090", id = 25} said "spacex" to all
CHAT: Dec 12 17:47:36 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "true" to all
CHAT: Dec 12 17:48:00 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "ayy" to all
CHAT: Dec 12 17:48:23 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "i have 0 clue as to how to get out of salvo mode on the 33" to all
CHAT: Dec 12 17:49:17 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:51183", id = 29} said "men no enemy conboys this time ok" to all
CHAT: Dec 12 17:49:35 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said ":D" to all
CHAT: Dec 12 17:50:05 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "176.255.166.48:55256", id = 5} said "lets start the party and burn the city down" to all
CHAT: Dec 12 17:50:21 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "bye bye geneva convention" to all
CHAT: Dec 12 17:53:10 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "coming in senaki" to all
CHAT: Dec 12 17:53:53 {name  = "Dennis | TheRealOne", ucid = "257076b48af6fac5c7b05ea8e32e4d11", ip = "176.198.34.204:55090", id = 25} said "landing at sukhumi" to all
TEAM HIT: Dec 12 17:56:42 {players = {1 = {name  = "[Phoenix] Laser", ucid = "22794a4101f132cab8561eacfabc3982", ip = "79.230.162.191:53489", id = 14}1 = {name = Unit #116 with GAU-8
TEAM KILL: Dec 12 17:57:02 {players = {1 = {name  = "[Phoenix] Laser", ucid = "22794a4101f132cab8561eacfabc3982", ip = "nil", id = 14}1 = {name = Unit #116 with GAU-8
CHAT: Dec 12 18:01:20 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "ehhh" to all
CHAT: Dec 12 18:01:33 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "imgien the gepard blows up my bomb right after it leaves my craft" to all
CHAT: Dec 12 18:01:37 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64980", id = 24} said "FUCK ME" to all
