CHAT: Jul 05 18:52:45 {name  = "Bouncer", ucid = "744fd6e07fef726ab97081def38534ae", ip = "94.195.35.143:54362", id = 3} said "we cant lauch because u cant land scary" to all
CHAT: Jul 12 17:54:44 {name  = "angel_9836", ucid = "fb1e43a31f0aa0c2d697dc802f22e9b2", ip = "151.45.167.228:64608", id = 2} said "thx for the call m8" to all
CHAT: Jul 12 17:54:52 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "np" to all
CHAT: Jul 12 18:39:15 {name  = "The Punisher", ucid = "a326ab6a7dc95bbf3f31b0f612e66405", ip = "84.156.60.190:49744", id = 5} said "-stat" to all
CHAT: Jul 12 18:39:19 {name  = "The Punisher", ucid = "a326ab6a7dc95bbf3f31b0f612e66405", ip = "84.156.60.190:49744", id = 5} said "!stat" to all
CHAT: Jul 12 18:48:06 {name  = "Paetz", ucid = "f72dd85566c072591b1a8192dc3fe092", ip = "97.116.17.218:55906", id = 15} said "wolf i cant believe those SAM didnt pick you up?" to all
CHAT: Jul 12 18:49:12 {name  = "Wolfkiller", ucid = "bfb4f2276dc950e3dd382274db285fab", ip = "88.120.228.1:53892", id = 19} said "I was so low I could drive on the road" to all
CHAT: Jul 12 18:49:47 {name  = "Paetz", ucid = "f72dd85566c072591b1a8192dc3fe092", ip = "97.116.17.218:55906", id = 15} said "ha ya i was watching that, i'll have to try that next time" to all
CHAT: Jul 12 18:50:28 {name  = "Wolfkiller", ucid = "bfb4f2276dc950e3dd382274db285fab", ip = "88.120.228.1:53892", id = 19} said "I get shot down everytime otherwise" to all
CHAT: Jul 12 18:52:16 {name  = "Paetz", ucid = "f72dd85566c072591b1a8192dc3fe092", ip = "97.116.17.218:55906", id = 15} said "yeah same here" to all
CHAT: Jul 12 18:59:35 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "Running CAP in F-16" to all
CHAT: Jul 12 19:14:18 {name  = "|D| ToKeN*", ucid = "8fc452671f121bd0657f6f63fa78a97d", ip = "98.165.29.98:56026", id = 13} said "yo boy" to all
TEAM HIT: Jul 12 19:15:13 {players = {1 = {name  = "Ricdezzy 05", ucid = "5d8cf91e9ad4c2b40c7eef4cd0eee541", ip = "70.172.22.55:62820", id = 9}1 = {name = [Bones 13] GrapeFruiT with AIM-120C-5
TEAM KILL: Jul 12 19:15:27 {players = {1 = {name  = "Ricdezzy 05", ucid = "5d8cf91e9ad4c2b40c7eef4cd0eee541", ip = "nil", id = 9}1 = {name = [Bones 13] GrapeFruiT with AIM-120C-5
TEAM HIT: Jul 12 19:32:54 {players = {1 = {name  = "Rick", ucid = "463a2042ab3482a3cf7498588cda51e7", ip = "100.2.122.239:64402", id = 8}1 = {name = Naval-1-1 with AGM-84D
TEAM HIT: Jul 12 19:32:54 {players = {1 = {name  = "Rick", ucid = "463a2042ab3482a3cf7498588cda51e7", ip = "100.2.122.239:64402", id = 8}1 = {name = Awobblebobble with AGM-84D
TEAM KILL: Jul 12 19:33:04 {players = {1 = {name  = "Rick", ucid = "463a2042ab3482a3cf7498588cda51e7", ip = "nil", id = 8}1 = {name = Awobblebobble with AGM-84D
CHAT: Jul 12 19:33:26 {name  = "Awobblebobble", ucid = "3be0d0addf1a287a4f78022332a85523", ip = "5.69.142.204:61716", id = 6} said "-punish" to all (output suppressed by Slmod)
TEAM HIT: Jul 12 19:33:29 {players = {1 = {name  = "Rick", ucid = "463a2042ab3482a3cf7498588cda51e7", ip = "100.2.122.239:64402", id = 8}1 = {name = Naval-1-2 with AGM-84D
CHAT: Jul 12 19:39:10 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "Thanks Boris Blade" to all
CHAT: Jul 12 19:39:39 {name  = "boris the blade", ucid = "f5901bb3f58f07c7b8198cdcaf870238", ip = "77.203.237.233:49914", id = 20} said "?" to all
CHAT: Jul 12 19:39:45 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "Great Shot Satan" to all
CHAT: Jul 12 19:40:02 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "Saved our butts, he was chasing us for a minute" to all
CHAT: Jul 12 19:40:04 {name  = "SatanTwister", ucid = "dbc4c5e0b01560ef0486a3cdc2717eb6", ip = "85.23.220.77:55564", id = 16} said "thx" to all
CHAT: Jul 12 19:40:09 {name  = "boris the blade", ucid = "f5901bb3f58f07c7b8198cdcaf870238", ip = "77.203.237.233:49914", id = 20} said "lol" to all
CHAT: Jul 12 19:40:24 {name  = "boris the blade", ucid = "f5901bb3f58f07c7b8198cdcaf870238", ip = "77.203.237.233:49914", id = 20} said "rtb and i come back" to all
CHAT: Jul 12 19:50:08 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "Boris we're thinking to Cap[ture Damascus" to all
CHAT: Jul 12 19:50:14 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "you want to join?" to all
CHAT: Jul 12 19:50:41 {name  = "Kranfield", ucid = "fa09cc7db0dde944454cf989185154b1", ip = "93.23.132.13:56398", id = 21} said "I'll provide some support in kamov" to all
CHAT: Jul 12 19:50:56 {name  = "boris the blade", ucid = "f5901bb3f58f07c7b8198cdcaf870238", ip = "77.203.237.233:49914", id = 20} said "ok" to all
CHAT: Jul 12 19:51:26 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "cool beans... waiting 1 mike for wing man to get set" to all
CHAT: Jul 12 19:52:33 {name  = "boris the blade", ucid = "f5901bb3f58f07c7b8198cdcaf870238", ip = "77.203.237.233:49914", id = 20} said "have 6 agm and 2 harm" to all
CHAT: Jul 12 19:53:07 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "we r ready" to all
CHAT: Jul 12 19:57:03 {name  = "Kranfield", ucid = "fa09cc7db0dde944454cf989185154b1", ip = "93.23.132.13:56398", id = 21} said "patriot and SA 15 should be off on damas now" to all
CHAT: Jul 12 19:57:24 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "Good S#!% Kran" to all
CHAT: Jul 12 19:57:41 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "4 ship flight coming your direction" to all
CHAT: Jul 12 19:58:15 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "make it 3 flight" to all
CHAT: Jul 12 19:58:20 {name  = "Kranfield", ucid = "fa09cc7db0dde944454cf989185154b1", ip = "93.23.132.13:56398", id = 21} said "k, hovering 6km away until cleared" to all
CHAT: Jul 12 19:59:11 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "Going to make Gepard my Primary" to all
CHAT: Jul 12 19:59:53 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "climbing some for attack" to all
CHAT: Jul 12 20:00:17 {name  = "Kranfield", ucid = "fa09cc7db0dde944454cf989185154b1", ip = "93.23.132.13:56398", id = 21} said "ZU23 still active, beware" to all
CHAT: Jul 12 20:00:34 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "going to work left to right, but Gepard 1st" to all
CHAT: Jul 12 20:00:45 {name  = "boris the blade", ucid = "f5901bb3f58f07c7b8198cdcaf870238", ip = "77.203.237.233:49914", id = 20} said "i take the shilka on the left" to all
CHAT: Jul 12 20:07:36 {name  = "boris the blade", ucid = "f5901bb3f58f07c7b8198cdcaf870238", ip = "77.203.237.233:49914", id = 20} said "gj" to all
CHAT: Jul 12 20:07:54 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "go capture stpt 7" to all
CHAT: Jul 12 20:12:31 {name  = "boris the blade", ucid = "f5901bb3f58f07c7b8198cdcaf870238", ip = "77.203.237.233:49914", id = 20} said "i will landing here" to all
CHAT: Jul 12 20:12:41 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "lets do it" to all
CHAT: Jul 12 20:18:11 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "An Nasiriyah Next....?" to all
CHAT: Jul 12 20:18:31 {name  = "boris the blade", ucid = "f5901bb3f58f07c7b8198cdcaf870238", ip = "77.203.237.233:49914", id = 20} said "lets do it :)" to all
CHAT: Jul 12 20:19:30 {name  = "boris the blade", ucid = "f5901bb3f58f07c7b8198cdcaf870238", ip = "77.203.237.233:49914", id = 20} said "ready ?" to all
CHAT: Jul 12 20:19:53 {name  = "Kranfield", ucid = "fa09cc7db0dde944454cf989185154b1", ip = "93.23.132.13:56398", id = 21} said "guys, bandit are quite close, can one of you provide CAP pls ?" to all
CHAT: Jul 12 20:20:03 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "Im bringing 2 HARMs and A2A" to all
CHAT: Jul 12 20:20:25 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "I will engage SAM and go A2A with TOKEN in his Marage" to all
CHAT: Jul 12 20:20:31 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "u2 capture" to all
CHAT: Jul 12 20:20:40 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "Im ready" to all
CHAT: Jul 12 20:20:40 {name  = "boris the blade", ucid = "f5901bb3f58f07c7b8198cdcaf870238", ip = "77.203.237.233:49914", id = 20} said "copy" to all
CHAT: Jul 12 20:20:45 {name  = "Baka 8-5 | Speedy4GT", ucid = "41a7153fdbfed3803c6f5d16024f88e7", ip = "45.92.47.144:32178", id = 28} said "kranfield your gear is still out FYI" to all
CHAT: Jul 12 20:20:46 {name  = "Kranfield", ucid = "fa09cc7db0dde944454cf989185154b1", ip = "93.23.132.13:56398", id = 21} said "copy" to all
CHAT: Jul 12 20:20:58 {name  = "Kranfield", ucid = "fa09cc7db0dde944454cf989185154b1", ip = "93.23.132.13:56398", id = 21} said "i know" to all
CHAT: Jul 12 20:21:03 {name  = "Baka 8-5 | Speedy4GT", ucid = "41a7153fdbfed3803c6f5d16024f88e7", ip = "45.92.47.144:32178", id = 28} said "rgr" to all
CHAT: Jul 12 20:21:09 {name  = "Kranfield", ucid = "fa09cc7db0dde944454cf989185154b1", ip = "93.23.132.13:56398", id = 21} said "for tactical landing ^^" to all
CHAT: Jul 12 20:23:33 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "boris bandit" to all
CHAT: Jul 12 20:23:39 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "30 miles closing fdast" to all
CHAT: Jul 12 20:23:48 {name  = "boris the blade", ucid = "f5901bb3f58f07c7b8198cdcaf870238", ip = "77.203.237.233:49914", id = 20} said "copy engaging" to all
CHAT: Jul 12 20:24:08 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "Fx 3" to all
CHAT: Jul 12 20:26:25 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "fox 3 on F4" to all
CHAT: Jul 12 20:33:20 {name  = "|D| ToKeN*", ucid = "8fc452671f121bd0657f6f63fa78a97d", ip = "98.165.29.98:56026", id = 13} said "rtb" to all
CHAT: Jul 12 20:38:59 {name  = "boris the blade", ucid = "f5901bb3f58f07c7b8198cdcaf870238", ip = "77.203.237.233:49914", id = 20} said "done" to all
CHAT: Jul 12 20:39:19 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "good shi#" to all
CHAT: Jul 12 20:39:31 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "im ejecting....eject eject eject" to all
CHAT: Jul 12 20:40:02 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "Im calloing it a night" to all
CHAT: Jul 12 20:40:05 {name  = "|D| ToKeN*", ucid = "8fc452671f121bd0657f6f63fa78a97d", ip = "98.165.29.98:56026", id = 13} said "later boris" to all
CHAT: Jul 12 20:40:09 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "Thanks Boris" to all
CHAT: Jul 12 20:40:27 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "Long Horn#2745" to all
CHAT: Jul 12 20:40:32 {name  = "boris the blade", ucid = "f5901bb3f58f07c7b8198cdcaf870238", ip = "77.203.237.233:49914", id = 20} said "later dude" to all
CHAT: Jul 12 20:40:34 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "Hit me up on Discord" to all
CHAT: Jul 12 20:40:38 {name  = "Long Horn", ucid = "8c5ff53b39d3a4d4f70f661fb62e5a30", ip = "83.20.230.203:53836", id = 18} said "Long Horn#2745" to all
CHAT: Jul 12 20:40:45 {name  = "boris the blade", ucid = "f5901bb3f58f07c7b8198cdcaf870238", ip = "77.203.237.233:49914", id = 20} said "copy" to all
CHAT: Jul 12 21:22:54 {name  = "OldRoger[I]", ucid = "8e5b414256748e0e5700d33620778b79", ip = "151.61.152.120:62823", id = 12} said "wolfkiller come with me to rene mowad?" to all
CHAT: Jul 12 21:23:17 {name  = "Savage", ucid = "85da5fbf5676faaff98436a4db5bedae", ip = "72.176.48.249:50393", id = 25} said "wtf with the preloads??? why cant we select ordnance???" to all
CHAT: Jul 12 21:23:46 {name  = "Medley", ucid = "df7364b8660558b0639c6d2aee2d441c", ip = "94.105.55.11:58658", id = 15} said "you must cut off engine" to all
CHAT: Jul 12 21:24:05 {name  = "Savage", ucid = "85da5fbf5676faaff98436a4db5bedae", ip = "72.176.48.249:50393", id = 25} said "GAY" to all
CHAT: Jul 12 21:25:29 {name  = "Savage", ucid = "85da5fbf5676faaff98436a4db5bedae", ip = "72.176.48.249:50393", id = 25} said "shutting down engione didnt do anything" to all
CHAT: Jul 12 21:25:59 {name  = "Savage", ucid = "85da5fbf5676faaff98436a4db5bedae", ip = "72.176.48.249:50393", id = 25} said "come on 4ya...what the fuck??" to all
CHAT: Jul 12 21:30:03 {name  = "FckThis", ucid = "112852cfc288a93354b2a606587d8ec7", ip = "79.184.237.137:60719", id = 2} said "hahahahaha" to all
CHAT: Jul 12 21:32:24 {name  = "Husker54", ucid = "0aa0ce8da502a9a67975a9e122f67adb", ip = "82.12.146.113:60229", id = 27} said "can i get an escort . A10c heading for AAA site" to all
CHAT: Jul 12 21:34:12 {name  = "SatanTwister", ucid = "dbc4c5e0b01560ef0486a3cdc2717eb6", ip = "85.23.220.77:55564", id = 16} said "33 is heading for the A10" to all
CHAT: Jul 12 21:34:33 {name  = "josh1quattro", ucid = "b53a9ad1697fad55d096deae21f64411", ip = "77.103.149.146:52516", id = 31} said "Me n speedy, JF17 and F16 inbound to support" to all
CHAT: Jul 12 21:34:59 {name  = "Husker54", ucid = "0aa0ce8da502a9a67975a9e122f67adb", ip = "82.12.146.113:60229", id = 27} said "33 on me" to all
CHAT: Jul 12 21:36:10 {name  = "Husker54", ucid = "0aa0ce8da502a9a67975a9e122f67adb", ip = "82.12.146.113:60229", id = 27} said "cheers boys :D" to all
CHAT: Jul 12 21:37:16 {name  = "josh1quattro", ucid = "b53a9ad1697fad55d096deae21f64411", ip = "77.103.149.146:52516", id = 31} said "Not a problem. Will keep them off you as long as we can" to all
CHAT: Jul 12 21:38:37 {name  = "Husker54", ucid = "0aa0ce8da502a9a67975a9e122f67adb", ip = "82.12.146.113:60229", id = 27} said "oh god theres so many good luck think im boned xD i got no aim 9'a" to all
CHAT: Jul 12 21:39:33 {name  = "josh1quattro", ucid = "b53a9ad1697fad55d096deae21f64411", ip = "77.103.149.146:52516", id = 31} said "Su33 down :3" to all
CHAT: Jul 12 21:41:16 {name  = "SatanTwister", ucid = "dbc4c5e0b01560ef0486a3cdc2717eb6", ip = "85.23.220.77:55564", id = 16} said "so many missiles wasted :R" to all
CHAT: Jul 12 21:42:16 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51621", id = 4} said "im going Husker" to all
CHAT: Jul 12 21:43:07 {name  = "josh1quattro", ucid = "b53a9ad1697fad55d096deae21f64411", ip = "77.103.149.146:52516", id = 31} said "Evade husker" to all
CHAT: Jul 12 21:43:16 {name  = "josh1quattro", ucid = "b53a9ad1697fad55d096deae21f64411", ip = "77.103.149.146:52516", id = 31} said "One on you im omw" to all
CHAT: Jul 12 21:44:40 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51621", id = 4} said "sorry" to all
CHAT: Jul 12 21:44:54 {name  = "josh1quattro", ucid = "b53a9ad1697fad55d096deae21f64411", ip = "77.103.149.146:52516", id = 31} said "So close D:" to all
CHAT: Jul 12 21:44:55 {name  = "Husker54", ucid = "0aa0ce8da502a9a67975a9e122f67adb", ip = "82.12.146.113:60229", id = 27} said "i survived as long as i could dodged 3 missiles xD ate the forth at point blank" to all
CHAT: Jul 12 21:45:13 {name  = "Husker54", ucid = "0aa0ce8da502a9a67975a9e122f67adb", ip = "82.12.146.113:60229", id = 27} said "that shouldnt of hit be tbf it was litterally point blank" to all
CHAT: Jul 12 21:45:34 {name  = "josh1quattro", ucid = "b53a9ad1697fad55d096deae21f64411", ip = "77.103.149.146:52516", id = 31} said "Well played, sorry i didnt see him sooner" to all
CHAT: Jul 12 21:46:36 {name  = "Husker54", ucid = "0aa0ce8da502a9a67975a9e122f67adb", ip = "82.12.146.113:60229", id = 27} said "NP HAHA" to all
CHAT: Jul 12 21:51:23 {name  = "Selector", ucid = "bd6751c58dfebe2df99b581f9229699f", ip = "91.140.89.11:8451", id = 26} said "Who dropped those 2 bombs now? from" to all
CHAT: Jul 12 21:51:27 {name  = "Selector", ucid = "bd6751c58dfebe2df99b581f9229699f", ip = "91.140.89.11:8451", id = 26} said "very high???" to all
CHAT: Jul 12 21:51:34 {name  = "Selector", ucid = "bd6751c58dfebe2df99b581f9229699f", ip = "91.140.89.11:8451", id = 26} said "what kinda bombs are they?" to all
CHAT: Jul 12 21:56:27 {name  = "SatanTwister", ucid = "dbc4c5e0b01560ef0486a3cdc2717eb6", ip = "85.23.220.77:55564", id = 16} said "supercruising with horner O_o" to all
CHAT: Jul 12 22:14:27 {name  = "SatanTwister", ucid = "dbc4c5e0b01560ef0486a3cdc2717eb6", ip = "85.23.220.77:55564", id = 16} said "husker do you have your RWR on" to all
CHAT: Jul 12 22:14:50 {name  = "Husker54", ucid = "0aa0ce8da502a9a67975a9e122f67adb", ip = "82.12.146.113:60229", id = 27} said "bruh .... 4 of them spawned on me haha thats why i wasnt manuvering" to all
CHAT: Jul 12 22:15:25 {name  = "SatanTwister", ucid = "dbc4c5e0b01560ef0486a3cdc2717eb6", ip = "85.23.220.77:55564", id = 16} said "y but the grumble was shooting at you like a 5min :ÖP" to all
CHAT: Jul 12 22:16:01 {name  = "Husker54", ucid = "0aa0ce8da502a9a67975a9e122f67adb", ip = "82.12.146.113:60229", id = 27} said "ah maybe that was it i thought that was just a putbull missile from the guy i killed" to all
CHAT: Jul 12 22:16:07 {name  = "Husker54", ucid = "0aa0ce8da502a9a67975a9e122f67adb", ip = "82.12.146.113:60229", id = 27} said "or one of the spawns" to all
CHAT: Jul 12 22:32:30 {name  = "Hound 1-1", ucid = "527441691f44ce901f7165994d6afa4d", ip = "81.196.3.21:63814", id = 20} said "kyze how are you flying?" to all
CHAT: Jul 12 22:32:34 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:51957", id = 6} said "@francis 6mi to target" to all
CHAT: Jul 12 22:41:47 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "viys you dux" to all
CHAT: Jul 12 22:42:00 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:51957", id = 6} said "?" to all
CHAT: Jul 12 22:42:36 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "my veicule was moving" to all
CHAT: Jul 12 22:43:16 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:51957", id = 6} said "im an idiot... i got it stuck" to all
CHAT: Jul 12 22:43:25 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "resapwn again" to all
CHAT: Jul 12 22:43:27 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "ahah" to all
CHAT: Jul 12 22:43:34 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "come on" to all
CHAT: Jul 12 22:44:22 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "aahhaha" to all
CHAT: Jul 12 22:44:34 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "yeahh" to all
CHAT: Jul 12 22:44:42 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:51957", id = 6} said "got it out" to all
CHAT: Jul 12 22:48:05 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "you can go further a bit" to all
CHAT: Jul 12 22:48:20 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "and take thje shhoot" to all
CHAT: Jul 12 22:50:55 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "yes closer theuy dont kill you" to all
CHAT: Jul 12 22:51:30 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "ctrl+r to recharge" to all
CHAT: Jul 12 22:52:43 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:51957", id = 6} said "yes.. no buttons mapped" to all
CHAT: Jul 12 22:53:01 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "ohhh" to all
CHAT: Jul 12 22:54:15 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "with mouse buttonn you can fire" to all
CHAT: Jul 12 22:55:56 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "Q" to all
CHAT: Jul 12 22:56:04 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "turret select" to all
CHAT: Jul 12 22:56:09 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "switch t the gun" to all
CHAT: Jul 12 22:56:44 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "get closere" to all
CHAT: Jul 12 22:58:29 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "nice" to all
CHAT: Jul 12 22:58:43 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "the radar must be w the missil" to all
CHAT: Jul 12 22:58:44 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:51957", id = 6} said "only the zu23 left" to all
CHAT: Jul 12 22:59:47 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "try make tgt with the missil" to all
CHAT: Jul 12 23:00:39 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "change wtih key Q" to all
CHAT: Jul 12 23:00:53 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "and use the mouse to point" to all
CHAT: Jul 12 23:01:36 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "cross over them" to all
CHAT: Jul 12 23:01:41 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "mantain" to all
CHAT: Jul 12 23:01:49 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "yeahhahhhh" to all
CHAT: Jul 12 23:01:58 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:51957", id = 6} said "the mouse was my problem" to all
CHAT: Jul 12 23:02:05 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "ah ok" to all
CHAT: Jul 12 23:02:25 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "this veicule is very good" to all
CHAT: Jul 12 23:02:29 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "1 crate" to all
CHAT: Jul 12 23:02:56 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:51957", id = 6} said "yes... i just got confused with track-ir" to all
CHAT: Jul 12 23:03:07 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "ah ok" to all
CHAT: Jul 12 23:03:13 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:51957", id = 6} said "thought I point at something when i didnt" to all
CHAT: Jul 12 23:03:36 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:51698", id = 4} said "ok" to all
CHAT: Jul 12 23:04:22 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:51957", id = 6} said "ok .. Im out of the thing" to all
